"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","preceding","task_difficulty","median_production_vocab","sentence_structure","agent_argument_type","patient_argument_type","stimuli_modality","stimuli_actor","transitive_event","intransitive_event","presentation_type","character_identification","practice_phase","test_mass_or_distributed","n_train_test_pair","n_test_trial_per_pair","n_repetitions_sentence","n_repetitions_video","learning_domain","live_video","task","rhythm_class","speech_manip","percentV","deltaC","deltaV","VarcoV","nPVI_V","rPVI_C","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"78","mani2021","Mani, N., Schreiner, M. S., Brase, J., Köhler, K., Strassen, K., Postin, D., & Schultze, T. (2021). Sequential bayes factor designs in developmental research: Studies on early word learning. Developmental Science. http://ezproxy.acnuc.talonline.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2021-21929-001&site=ehost-live","Mani et al., 2021","yes","TIffany Kanen",1,"mani2021_cswl","63","eye-tracking","familiarization","looking while listening","looking_time","within_two","German","typical","mani2021_target","mani2021_distractor",43,NA,388.7188,NA,2781,2709,791,718,0.43,NA,NA,0.06,NA,NA,"artificial","https://osf.io/kpsy3/","https://osf.io/kpsy3/",69.7076,NA,12,NA,0.488372093,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.0953159676885246,0.0233614550429814,0.0935723829137345,0.0225145849259786,0.0476039534712138,0.00580074848765842,0.0476399614603446,0.025,0.172884041594815,0.0768561065026868,"special_case",388.7188,43,"mani2021 63","",12.771311115218,"2021"
"79","trecca2018","Trecca, F., Bleses, D., Madsen, T. O., & Christiansen, M. H. (2018). Does sound structure affect word learning? An eye-tracking study of Danish learning toddlers. Journal of Experimental Child Psychology, 167, 180–203. https://doi.org/10.1016/j.jecp.2017.10.011","Trecca et al., 2018","yes","TIffany Kanen",1,"trecca2018_training_novel_ambiguous_syf","65","eye-tracking","test_only","looking while listening","looking_time","within_one","Danish","typical","trecca2018_training_novel_ambiguous_syf",NA,57,NA,913.125,NA,0.32,0.5,0.2,NA,-4.9,NA,NA,NA,NA,NA,"artificial",NA,NA,40.1775,NA,1,NA,0.3333333333,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",-0.9,0.0246491228070175,-0.887727272727273,0.0239814575177613,-0.410364677328798,0.00354393887034493,-0.436049668851741,0.0185185185185185,-1.6324194278108,0.0810923636463775,"group_means_one",913.125,57,"trecca2018 65","",30.0006160290766,"2018"
"80","trecca2018","Trecca, F., Bleses, D., Madsen, T. O., & Christiansen, M. H. (2018). Does sound structure affect word learning? An eye-tracking study of Danish learning toddlers. Journal of Experimental Child Psychology, 167, 180–203. https://doi.org/10.1016/j.jecp.2017.10.011","Trecca et al., 2018","yes","TIffany Kanen",1,"trecca2018_training_novel_ambiguous_naf","65","eye-tracking","test_only","looking while listening","looking_time","within_one","Danish","typical","trecca2018_training_novel_ambiguous_naf",NA,57,NA,913.125,NA,0.32,0.5,0.23,NA,-4.9,NA,NA,NA,NA,NA,"artificial",NA,NA,40.1775,NA,1,NA,0.3333333333,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",-0.782608695652174,0.0229164593904421,-0.771936758893281,0.0222957263685233,-0.364399348580512,0.00373650045443946,-0.38194955677651,0.0185185185185185,-1.41949515461808,0.0753921294857642,"group_means_one",913.125,57,"trecca2018 65","",30.0006160290766,"2018"
"81","trecca2018","Trecca, F., Bleses, D., Madsen, T. O., & Christiansen, M. H. (2018). Does sound structure affect word learning? An eye-tracking study of Danish learning toddlers. Journal of Experimental Child Psychology, 167, 180–203. https://doi.org/10.1016/j.jecp.2017.10.011","Trecca et al., 2018","yes","TIffany Kanen",1,"trecca2018_test_trial_syf","65","eye-tracking","test_only","looking while listening","looking_time","within_one","Danish","typical","trecca2018_test_trial_syf",NA,40,NA,913.125,NA,0.53,0.5,0.23,NA,0.7,NA,NA,NA,NA,NA,"artificial",NA,NA,40.1775,NA,1,NA,0.3333333333,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.130434782608696,0.0252126654064272,0.127860411899314,0.0242272500297823,0.0650791373455969,0.00622341777585996,0.0651712479576541,0.027027027027027,0.236582525769681,0.0829463444861558,"group_means_one",913.125,40,"trecca2018 65","",30.0006160290766,"2018"
"82","trecca2018","Trecca, F., Bleses, D., Madsen, T. O., & Christiansen, M. H. (2018). Does sound structure affect word learning? An eye-tracking study of Danish learning toddlers. Journal of Experimental Child Psychology, 167, 180–203. https://doi.org/10.1016/j.jecp.2017.10.011","Trecca et al., 2018","yes","TIffany Kanen",1,"trecca2018_test_trial_naf","65","eye-tracking","test_only","looking while listening","looking_time","within_one","Danish","typical","trecca2018_test_trial_naf",NA,40,NA,913.125,NA,0.53,0.5,0.22,NA,0.7,NA,NA,NA,NA,NA,"artificial",NA,NA,40.1775,NA,1,NA,0.3333333333,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.136363636363636,0.0252324380165289,0.133672248803828,0.0242462498443975,0.0680238881373778,0.00622094648926322,0.0681291015657033,0.027027027027027,0.24733627694103,0.0830113937660494,"group_means_one",913.125,40,"trecca2018 65","",30.0006160290766,"2018"
"83","mcgregor2022","McGregor, K. K., Smolak, E., Jones, M., Oleson, J., Eden, N., Arbisi-Kelm, T., & Pomper, R. (2022). What Children with Developmental Language Disorder Teach Us About Cross-Situational Word Learning. Cognitive Science, 46(2). https://doi.org/10.1111/cogs.13094","McGregor et al., 2022","yes","Tiffany Kanen",1,"mcgregor2022_TD_accuracy","67","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","mcgregor2022_TD_cswl_accuracy",NA,44,NA,2635.7996,NA,0.77,0.5,0.14,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"https://osf.io/ u78pr",669.68,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",1.92857142857143,0.0649930426716141,1.89413265306122,0.0626925873984798,0.694135570584232,0.00226067578141385,0.85589296960744,0.024390243902439,3.49804163102313,0.213818539997317,"group_means_one",2635.7996,44,"mcgregor2022 67","",86.5988903262901,"2022"
"84","mcgregor2022","McGregor, K. K., Smolak, E., Jones, M., Oleson, J., Eden, N., Arbisi-Kelm, T., & Pomper, R. (2022). What Children with Developmental Language Disorder Teach Us About Cross-Situational Word Learning. Cognitive Science, 46(2). https://doi.org/10.1111/cogs.13094","McGregor et al., 2022","yes","Tiffany Kanen",1,"mcgregor2022_DLD_accuracy","68","behavior","test_only","forced-choice","target_selection","within_one","American English","DLD","mcgregor2022_DLD_cswl_accuracy",NA,28,NA,2638.5392,NA,0.62,0.5,0.18,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"https://osf.io/ u78pr",730.56,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.666666666666667,0.0436507936507936,0.647435897435897,0.0411688004837043,0.316227766016838,0.00795535714285714,0.327450150237258,0.04,1.20919957615615,0.143605355042305,"group_means_one",2638.5392,28,"mcgregor2022 68","",86.6888995667262,"2022"
"85","hartley2020","Hartley, C., Bird, L.-A., & Monaghan, P. (2020). Comparing cross-situational word learning, retention, and generalisation in children with autism and typical development. Cognition, 200, 104265. https://doi.org/10.1016/j.cognition.2020.104265","Hartley et al., 2020","yes","TIffany Kanen",1,"hartley2020_1_training_block_1_td","69","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","hartley2020_1_training_block_1_td",NA,16,NA,2016.18,NA,0.67,0.5,0.1,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"http://reshare.ukdataservice.ac.uk/853520/",2575.0125,NA,NA,NA,0.5625,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",1.7,0.1528125,1.60892857142857,0.136878288424745,0.647648420095541,0.00747517213295941,0.771237433359808,0.0769230769230769,3.08345891919817,0.502732974180489,"group_means_one",2016.18,16,"hartley2020 69","",66.2413601922011,"2020"
"86","hartley2020","Hartley, C., Bird, L.-A., & Monaghan, P. (2020). Comparing cross-situational word learning, retention, and generalisation in children with autism and typical development. Cognition, 200, 104265. https://doi.org/10.1016/j.cognition.2020.104265","Hartley et al., 2020","yes","TIffany Kanen",1,"hartley2020_1_training_block_2_td","69","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","hartley2020_1_training_block_2_td",NA,16,NA,2016.18,NA,0.63,0.5,0.12,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"http://reshare.ukdataservice.ac.uk/853520/",2575.0125,NA,NA,NA,0.5625,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",1.08333333333333,0.0991753472222222,1.02529761904762,0.0888340402892928,0.476283148540753,0.0114588852488355,0.518165821676834,0.0769230769230769,1.96494931125374,0.32627381447467,"group_means_one",2016.18,16,"hartley2020 69","",66.2413601922011,"2020"
"87","hartley2020","Hartley, C., Bird, L.-A., & Monaghan, P. (2020). Comparing cross-situational word learning, retention, and generalisation in children with autism and typical development. Cognition, 200, 104265. https://doi.org/10.1016/j.cognition.2020.104265","Hartley et al., 2020","yes","TIffany Kanen",1,"hartley2020_1_training_block_1_asd","70","behavior","test_only","forced-choice","target_selection","within_one","American English","ASD","hartley2020_1_training_block_1_asd",NA,15,NA,3206.895,NA,0.74,0.5,0.07745966692,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"http://reshare.ukdataservice.ac.uk/853520/",4624.065,NA,NA,NA,0.1333333333,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",3.09838667713187,0.386666666700942,2.91963359960503,0.343338264330237,0.84016805043004,0.00245946129282794,1.22174461505472,0.0833333333333333,5.61985178513355,1.27208234514206,"group_means_one",3206.895,15,"hartley2020 70","",105.362163494117,"2020"
"88","hartley2020","Hartley, C., Bird, L.-A., & Monaghan, P. (2020). Comparing cross-situational word learning, retention, and generalisation in children with autism and typical development. Cognition, 200, 104265. https://doi.org/10.1016/j.cognition.2020.104265","Hartley et al., 2020","yes","TIffany Kanen",1,"hartley2020_1_training_block_2_asd","70","behavior","test_only","forced-choice","target_selection","within_one","American English","ASD","hartley2020_1_training_block_2_asd",NA,15,NA,3206.895,NA,0.72,0.5,0.07745966692,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"http://reshare.ukdataservice.ac.uk/853520/",4624.065,NA,NA,NA,0.1333333333,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",2.84018778737088,0.335555555584356,2.67633079963794,0.297954470768505,0.817623560886398,0.00305578270579826,1.14960614665391,0.0833333333333333,5.15153080303909,1.10393352940178,"group_means_one",3206.895,15,"hartley2020 70","",105.362163494117,"2020"
"89","hartley2020","Hartley, C., Bird, L.-A., & Monaghan, P. (2020). Comparing cross-situational word learning, retention, and generalisation in children with autism and typical development. Cognition, 200, 104265. https://doi.org/10.1016/j.cognition.2020.104265","Hartley et al., 2020","yes","TIffany Kanen",1,"hartley2020_1_training_retention_td","69","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","hartley2020_1_training_retention_td",NA,16,NA,2016.18,NA,0.62,0.33,0.16,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"http://reshare.ukdataservice.ac.uk/853520/",2575.0125,NA,NA,NA,0.5625,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",1.8125,0.1651611328125,1.71540178571429,0.147939292752013,0.671519424738859,0.00683457042788824,0.813505311191726,0.0769230769230769,3.28751134767452,0.543358347765051,"group_means_one",2016.18,16,"hartley2020 69","",66.2413601922011,"2020"
"90","hartley2020","Hartley, C., Bird, L.-A., & Monaghan, P. (2020). Comparing cross-situational word learning, retention, and generalisation in children with autism and typical development. Cognition, 200, 104265. https://doi.org/10.1016/j.cognition.2020.104265","Hartley et al., 2020","yes","TIffany Kanen",1,"hartley2020_1_training_retention_asd","70","behavior","test_only","forced-choice","target_selection","within_one","American English","ASD","hartley2020_1_training_retention_asd",NA,15,NA,3206.895,NA,0.64,0.33,0.1549193338,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"http://reshare.ukdataservice.ac.uk/853520/",4624.065,NA,NA,NA,0.1333333333,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",2.00104139616433,0.20013888897211,1.88559670023177,0.177712082996315,0.70729080388442,0.00624457803860774,0.881741728239708,0.0833333333333333,3.62948761216921,0.658430553142756,"group_means_one",3206.895,15,"hartley2020 70","",105.362163494117,"2020"
"91","hartley2020","Hartley, C., Bird, L.-A., & Monaghan, P. (2020). Comparing cross-situational word learning, retention, and generalisation in children with autism and typical development. Cognition, 200, 104265. https://doi.org/10.1016/j.cognition.2020.104265","Hartley et al., 2020","yes","TIffany Kanen",2,"hartley2020_2_training_block_1_sc_td","71","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","hartley2020_2_training_block_1_sc_td",NA,16,NA,2067.315,NA,0.91,0.5,0.04,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"http://reshare.ukdataservice.ac.uk/853520/",2509.2675,NA,NA,NA,0.125,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",10.25,3.345703125,9.70089285714286,2.99683675960619,0.981490592025699,4.12649229687892e-05,2.33666276137024,0.0769230769230769,18.5914434834007,11.0069220957461,"group_means_one",2067.315,16,"hartley2020 71","",67.9213946898294,"2020"
"92","hartley2020","Hartley, C., Bird, L.-A., & Monaghan, P. (2020). Comparing cross-situational word learning, retention, and generalisation in children with autism and typical development. Cognition, 200, 104265. https://doi.org/10.1016/j.cognition.2020.104265","Hartley et al., 2020","yes","TIffany Kanen",2,"hartley2020_2_training_block_1_sc_asd","72","behavior","test_only","forced-choice","target_selection","within_one","American English","ASD","hartley2020_2_training_block_1_sc_asd",NA,17,NA,3141.15,NA,0.88,0.5,0.08246211251,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"http://reshare.ukdataservice.ac.uk/853520/",3605.0175,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",4.60817687582183,0.683391003495854,4.37776803203074,0.616760380655008,0.917328644216158,0.000680399721855102,1.57190749300236,0.0714285714285714,8.35830828764446,2.24826628525585,"group_means_one",3141.15,17,"hartley2020 72","",103.202119140023,"2020"
"93","hartley2020","Hartley, C., Bird, L.-A., & Monaghan, P. (2020). Comparing cross-situational word learning, retention, and generalisation in children with autism and typical development. Cognition, 200, 104265. https://doi.org/10.1016/j.cognition.2020.104265","Hartley et al., 2020","yes","TIffany Kanen",2,"hartley2020_2_training_block_2_sc_td","71","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","hartley2020_2_training_block_2_sc_td",NA,16,NA,2067.315,NA,0.96,0.5,0.04,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"http://reshare.ukdataservice.ac.uk/853520/",2509.2675,NA,NA,NA,0.25,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",11.5,4.1953125,10.8839285714286,3.75785485092474,0.985211754819674,2.65384018427387e-05,2.44982412215227,0.0769230769230769,20.8586926886935,13.8020249046484,"group_means_one",2067.315,16,"hartley2020 71","",67.9213946898294,"2020"
